EventID,Timestamp,Source,Message
4625,2026-09-21 07:47:14,SERVER01,Account Name: manager1 | Source Network Address: 192.168.77.58 | Reason: Password Expired | Logon Type: 3
4624,2026-09-22 08:06:14,WORKSTATION01,Account Name: service_account | Source Network Address: 192.168.44.47 | Successful Logon | Logon Type: 3
4625,2026-09-22 18:53:53,DC1,Account Name: root | Source Network Address: 192.168.142.206 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 10:16:53,DC3,Account Name: service_account | Source Network Address: 192.168.193.33 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 06:54:27,SERVER01,Account Name: admin | Source Network Address: 192.168.230.199 | Reason: Password Expired | Logon Type: 3
4625,2026-09-22 07:09:37,EXCHANGE01,Account Name: alice.williams | Source Network Address: 192.168.255.143 | Reason: Password Expired | Logon Type: 3
4625,2026-09-22 03:13:08,WORKSTATION02,Account Name: admin | Source Network Address: 192.168.15.244 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-22 11:06:03,DC3,Account Name: service_account | Source Network Address: 192.168.69.103 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-21 15:57:06,DC2,Account Name: john.doe | Source Network Address: 192.168.163.26 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-22 07:28:47,EXCHANGE01,Account Name: service_account | Source Network Address: 192.168.24.74 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-21 16:24:09,WORKSTATION02,Account Name: john.doe | Source Network Address: 192.168.197.149 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-20 21:30:03,DC1,Account Name: john.doe | Source Network Address: 192.168.14.248 | Reason: Password Expired | Logon Type: 3
4624,2026-09-22 15:23:11,DC3,Account Name: admin | Source Network Address: 192.168.85.197 | Successful Logon | Logon Type: 3
4625,2026-09-22 16:02:01,DC3,Account Name: john.doe | Source Network Address: 192.168.162.61 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 16:32:26,SERVER01,Account Name: john.doe | Source Network Address: 192.168.157.162 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-20 23:08:35,SERVER01,Account Name: john.doe | Source Network Address: 192.168.104.11 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-22 06:25:13,DC1,Account Name: root | Source Network Address: 192.168.64.116 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-22 06:14:32,DC3,Account Name: admin | Source Network Address: 192.168.248.153 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-21 11:30:32,EXCHANGE01,Account Name: service_account | Source Network Address: 192.168.141.92 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 18:51:55,EXCHANGE01,Account Name: service_account | Source Network Address: 192.168.105.220 | Reason: Logon Type Not Allowed | Logon Type: 3
4624,2026-09-22 09:22:13,WORKSTATION01,Account Name: dba_user | Source Network Address: 192.168.20.154 | Successful Logon | Logon Type: 3
4625,2026-09-22 01:29:09,WORKSTATION02,Account Name: john.doe | Source Network Address: 192.168.58.169 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 06:28:37,DC2,Account Name: admin | Source Network Address: 192.168.60.248 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-21 15:59:40,SERVER02,Account Name: jane.smith | Source Network Address: 192.168.158.196 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-22 17:47:39,SERVER01,Account Name: alice.williams | Source Network Address: 192.168.123.112 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-21 18:11:14,SERVER02,Account Name: test_user | Source Network Address: 192.168.184.5 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 14:52:24,WORKSTATION01,Account Name: root | Source Network Address: 192.168.228.5 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-22 14:08:04,EXCHANGE01,Account Name: admin | Source Network Address: 192.168.161.55 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 02:52:53,WORKSTATION02,Account Name: admin | Source Network Address: 192.168.63.165 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-22 18:09:13,SERVER02,Account Name: carlos.lopez | Source Network Address: 192.168.125.144 | Reason: Password Expired | Logon Type: 3
4625,2026-09-21 08:42:07,SERVER02,Account Name: admin | Source Network Address: 192.168.187.156 | Reason: Password Expired | Logon Type: 3
4624,2026-09-20 23:11:01,SERVER02,Account Name: service_account | Source Network Address: 192.168.211.90 | Successful Logon | Logon Type: 3
4625,2026-09-22 10:12:59,WORKSTATION01,Account Name: john.doe | Source Network Address: 192.168.238.73 | Reason: Incorrect Password | Logon Type: 3
4624,2026-09-21 17:21:57,SERVER02,Account Name: admin | Source Network Address: 192.168.191.53 | Successful Logon | Logon Type: 3
4625,2026-09-22 02:40:53,WORKSTATION01,Account Name: bob.johnson | Source Network Address: 192.168.144.151 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 12:22:46,SERVER01,Account Name: root | Source Network Address: 192.168.115.250 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-22 02:37:05,WORKSTATION02,Account Name: admin | Source Network Address: 192.168.106.40 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-22 06:53:34,WORKSTATION01,Account Name: john.doe | Source Network Address: 192.168.2.179 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-22 08:31:27,WORKSTATION02,Account Name: john.doe | Source Network Address: 192.168.26.211 | Reason: Password Expired | Logon Type: 3
4625,2026-09-21 09:08:53,EXCHANGE01,Account Name: admin | Source Network Address: 192.168.221.206 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-21 16:31:34,SERVER02,Account Name: admin | Source Network Address: 192.168.101.114 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-20 22:36:29,DC2,Account Name: admin | Source Network Address: 192.168.211.46 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-22 01:08:29,SERVER01,Account Name: carlos.lopez | Source Network Address: 192.168.161.212 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-21 23:09:31,SERVER01,Account Name: admin | Source Network Address: 192.168.125.13 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 14:44:04,DC2,Account Name: john.doe | Source Network Address: 192.168.160.171 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-21 18:41:32,DC1,Account Name: admin | Source Network Address: 192.168.122.93 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-22 08:41:21,DC3,Account Name: john.doe | Source Network Address: 192.168.54.222 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-22 02:38:09,DC2,Account Name: john.doe | Source Network Address: 192.168.229.18 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-22 10:10:10,DC3,Account Name: service_account | Source Network Address: 192.168.144.204 | Reason: Password Expired | Logon Type: 3
4625,2026-09-21 13:00:28,DC2,Account Name: service_account | Source Network Address: 192.168.85.138 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-22 08:45:02,DC1,Account Name: bob.johnson | Source Network Address: 192.168.229.180 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-21 10:30:29,SERVER02,Account Name: service_account | Source Network Address: 192.168.53.150 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-22 07:31:07,SERVER01,Account Name: manager1 | Source Network Address: 192.168.229.18 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-22 05:12:06,SERVER02,Account Name: service_account | Source Network Address: 192.168.80.9 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-22 01:57:32,SERVER02,Account Name: test_user | Source Network Address: 192.168.146.211 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 02:57:33,WORKSTATION01,Account Name: admin | Source Network Address: 192.168.139.52 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-20 19:34:53,DC3,Account Name: service_account | Source Network Address: 192.168.189.12 | Reason: Password Expired | Logon Type: 3
4625,2026-09-21 06:36:24,WORKSTATION02,Account Name: service_account | Source Network Address: 192.168.106.44 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-20 19:44:32,WORKSTATION02,Account Name: test_user | Source Network Address: 192.168.75.20 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-20 21:54:48,DC1,Account Name: john.doe | Source Network Address: 192.168.89.52 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-21 07:45:46,EXCHANGE01,Account Name: service_account | Source Network Address: 192.168.41.252 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-21 15:15:34,DC2,Account Name: test_user | Source Network Address: 192.168.136.182 | Reason: Password Expired | Logon Type: 3
4625,2026-09-22 05:22:19,DC3,Account Name: service_account | Source Network Address: 192.168.224.80 | Reason: Password Expired | Logon Type: 3
4624,2026-09-22 10:33:46,EXCHANGE01,Account Name: john.doe | Source Network Address: 192.168.92.58 | Successful Logon | Logon Type: 3
4625,2026-09-21 14:57:23,DC3,Account Name: test_user | Source Network Address: 192.168.80.105 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-21 18:49:14,SERVER01,Account Name: service_account | Source Network Address: 192.168.171.113 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-22 15:27:12,WORKSTATION01,Account Name: admin | Source Network Address: 192.168.25.201 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-22 05:47:52,WORKSTATION01,Account Name: service_account | Source Network Address: 192.168.88.58 | Reason: Password Expired | Logon Type: 3
4625,2026-09-21 03:19:09,WORKSTATION02,Account Name: john.doe | Source Network Address: 192.168.205.38 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 14:48:44,EXCHANGE01,Account Name: john.doe | Source Network Address: 192.168.58.88 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-21 06:09:56,SERVER02,Account Name: service_account | Source Network Address: 192.168.156.73 | Reason: Password Expired | Logon Type: 3
4625,2026-09-22 14:27:10,SERVER02,Account Name: admin | Source Network Address: 192.168.10.136 | Reason: Password Expired | Logon Type: 3
4625,2026-09-22 12:01:15,WORKSTATION01,Account Name: bob.johnson | Source Network Address: 192.168.51.214 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-22 17:49:44,SERVER02,Account Name: service_account | Source Network Address: 192.168.45.230 | Reason: Account Locked Out | Logon Type: 3
4624,2026-09-22 17:47:15,EXCHANGE01,Account Name: service_account | Source Network Address: 192.168.105.80 | Successful Logon | Logon Type: 3
4625,2026-09-21 21:39:52,WORKSTATION02,Account Name: service_account | Source Network Address: 192.168.2.151 | Reason: Password Expired | Logon Type: 3
4625,2026-09-20 22:34:47,WORKSTATION01,Account Name: service_account | Source Network Address: 192.168.255.137 | Reason: Logon Type Not Allowed | Logon Type: 3
4624,2026-09-22 16:58:05,SERVER01,Account Name: bob.johnson | Source Network Address: 192.168.181.76 | Successful Logon | Logon Type: 3
4625,2026-09-21 10:29:31,DC1,Account Name: admin | Source Network Address: 192.168.235.16 | Reason: Incorrect Password | Logon Type: 3
4624,2026-09-21 02:33:52,WORKSTATION02,Account Name: john.doe | Source Network Address: 192.168.134.173 | Successful Logon | Logon Type: 3
4624,2026-09-22 10:58:21,WORKSTATION02,Account Name: service_account | Source Network Address: 192.168.101.27 | Successful Logon | Logon Type: 3
4625,2026-09-21 03:23:06,EXCHANGE01,Account Name: service_account | Source Network Address: 192.168.49.230 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-22 12:52:14,WORKSTATION02,Account Name: jane.smith | Source Network Address: 192.168.125.144 | Reason: Password Expired | Logon Type: 3
4625,2026-09-21 15:00:05,EXCHANGE01,Account Name: test_user | Source Network Address: 192.168.88.164 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 00:27:08,DC1,Account Name: service_account | Source Network Address: 192.168.13.114 | Reason: Password Expired | Logon Type: 3
4625,2026-09-22 14:08:06,SERVER01,Account Name: alice.williams | Source Network Address: 192.168.126.55 | Reason: Account Locked Out | Logon Type: 3
4624,2026-09-21 01:52:44,DC3,Account Name: service_account | Source Network Address: 192.168.176.148 | Successful Logon | Logon Type: 3
4625,2026-09-22 12:44:37,SERVER01,Account Name: service_account | Source Network Address: 192.168.83.245 | Reason: Password Expired | Logon Type: 3
4625,2026-09-20 19:34:53,EXCHANGE01,Account Name: john.doe | Source Network Address: 192.168.66.116 | Reason: Account Locked Out | Logon Type: 3
4624,2026-09-22 06:33:51,SERVER01,Account Name: admin | Source Network Address: 192.168.83.37 | Successful Logon | Logon Type: 3
4625,2026-09-21 11:40:27,SERVER02,Account Name: bob.johnson | Source Network Address: 192.168.42.246 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 06:11:01,DC2,Account Name: service_account | Source Network Address: 192.168.118.163 | Reason: Account Locked Out | Logon Type: 3
4624,2026-09-22 10:01:47,SERVER02,Account Name: admin | Source Network Address: 192.168.199.120 | Successful Logon | Logon Type: 3
4625,2026-09-22 11:25:14,WORKSTATION02,Account Name: service_account | Source Network Address: 192.168.56.239 | Reason: Logon Type Not Allowed | Logon Type: 3
4624,2026-09-21 23:31:55,SERVER02,Account Name: john.doe | Source Network Address: 192.168.16.225 | Successful Logon | Logon Type: 3
4625,2026-09-21 11:32:17,WORKSTATION01,Account Name: bob.johnson | Source Network Address: 192.168.160.105 | Reason: Logon Type Not Allowed | Logon Type: 3
4624,2026-09-22 17:12:37,SERVER01,Account Name: john.doe | Source Network Address: 192.168.31.243 | Successful Logon | Logon Type: 3
4625,2026-09-20 22:47:19,DC3,Account Name: john.doe | Source Network Address: 192.168.127.129 | Reason: Password Expired | Logon Type: 3
4625,2026-09-21 13:24:26,DC2,Account Name: john.doe | Source Network Address: 192.168.53.119 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-22 07:58:55,DC2,Account Name: admin | Source Network Address: 192.168.84.174 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 17:06:19,DC1,Account Name: admin | Source Network Address: 192.168.211.138 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-22 02:34:22,SERVER02,Account Name: manager1 | Source Network Address: 192.168.130.145 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-22 16:53:50,DC1,Account Name: john.doe | Source Network Address: 192.168.69.93 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 21:55:41,DC3,Account Name: service_account | Source Network Address: 192.168.234.181 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-20 21:58:14,SERVER01,Account Name: manager1 | Source Network Address: 192.168.249.180 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 02:26:25,DC1,Account Name: root | Source Network Address: 192.168.194.212 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-20 20:33:48,DC2,Account Name: admin | Source Network Address: 192.168.116.154 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-22 03:54:49,DC2,Account Name: admin | Source Network Address: 192.168.200.158 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-21 15:23:43,DC3,Account Name: service_account | Source Network Address: 192.168.197.116 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 17:10:41,WORKSTATION02,Account Name: backup_user | Source Network Address: 192.168.22.91 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-21 23:04:41,SERVER01,Account Name: root | Source Network Address: 192.168.104.157 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-21 18:57:00,EXCHANGE01,Account Name: admin | Source Network Address: 192.168.193.68 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 12:50:13,DC1,Account Name: carlos.lopez | Source Network Address: 192.168.63.183 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 01:10:24,DC2,Account Name: root | Source Network Address: 192.168.87.156 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-20 19:39:43,DC2,Account Name: dba_user | Source Network Address: 192.168.9.129 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-22 09:29:32,DC2,Account Name: admin | Source Network Address: 192.168.190.177 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-20 23:44:58,WORKSTATION01,Account Name: test_user | Source Network Address: 192.168.176.190 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-21 06:56:29,SERVER01,Account Name: admin | Source Network Address: 192.168.46.97 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-22 00:54:16,DC2,Account Name: john.doe | Source Network Address: 192.168.56.117 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 18:54:21,SERVER01,Account Name: admin | Source Network Address: 192.168.220.183 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 11:07:24,DC2,Account Name: john.doe | Source Network Address: 192.168.129.89 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-21 10:20:58,WORKSTATION02,Account Name: service_account | Source Network Address: 192.168.7.204 | Reason: Account Disabled | Logon Type: 3
4624,2026-09-22 06:14:38,WORKSTATION01,Account Name: alice.williams | Source Network Address: 192.168.63.53 | Successful Logon | Logon Type: 3
4625,2026-09-22 01:28:21,WORKSTATION01,Account Name: root | Source Network Address: 192.168.80.77 | Reason: Password Expired | Logon Type: 3
4625,2026-09-21 01:58:55,DC3,Account Name: backup_user | Source Network Address: 192.168.78.186 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-22 08:34:39,DC2,Account Name: backup_user | Source Network Address: 192.168.176.163 | Reason: Logon Type Not Allowed | Logon Type: 3
4624,2026-09-22 09:15:04,DC1,Account Name: john.doe | Source Network Address: 192.168.135.191 | Successful Logon | Logon Type: 3
4625,2026-09-21 20:34:48,WORKSTATION02,Account Name: backup_user | Source Network Address: 192.168.191.117 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 02:07:07,DC1,Account Name: admin | Source Network Address: 192.168.172.198 | Reason: Password Expired | Logon Type: 3
4625,2026-09-22 07:55:04,DC1,Account Name: jane.smith | Source Network Address: 192.168.243.21 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-22 07:43:45,WORKSTATION01,Account Name: admin | Source Network Address: 192.168.81.50 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-20 22:51:33,DC3,Account Name: service_account | Source Network Address: 192.168.12.95 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 18:45:17,DC1,Account Name: john.doe | Source Network Address: 192.168.209.12 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-20 21:01:27,SERVER01,Account Name: backup_user | Source Network Address: 192.168.12.237 | Reason: Logon Type Not Allowed | Logon Type: 3
4624,2026-09-21 03:07:09,DC3,Account Name: service_account | Source Network Address: 192.168.171.17 | Successful Logon | Logon Type: 3
4625,2026-09-22 06:41:08,DC2,Account Name: jane.smith | Source Network Address: 192.168.157.136 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 05:54:24,DC2,Account Name: carlos.lopez | Source Network Address: 192.168.219.96 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-22 04:52:37,SERVER01,Account Name: manager1 | Source Network Address: 192.168.100.44 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-21 20:29:14,SERVER02,Account Name: admin | Source Network Address: 192.168.19.210 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-21 14:45:10,SERVER01,Account Name: service_account | Source Network Address: 192.168.98.246 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-21 06:57:39,EXCHANGE01,Account Name: service_account | Source Network Address: 192.168.79.71 | Reason: Password Expired | Logon Type: 3
4625,2026-09-21 19:51:01,DC3,Account Name: carlos.lopez | Source Network Address: 192.168.205.137 | Reason: Password Expired | Logon Type: 3
4624,2026-09-22 18:50:18,WORKSTATION01,Account Name: john.doe | Source Network Address: 192.168.95.9 | Successful Logon | Logon Type: 3
4625,2026-09-21 23:06:45,SERVER02,Account Name: backup_user | Source Network Address: 192.168.188.58 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-20 19:35:19,WORKSTATION01,Account Name: service_account | Source Network Address: 192.168.171.89 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-22 18:24:16,SERVER02,Account Name: dba_user | Source Network Address: 192.168.105.205 | Reason: Password Expired | Logon Type: 3
4625,2026-09-22 17:15:02,SERVER02,Account Name: service_account | Source Network Address: 192.168.86.169 | Reason: Password Expired | Logon Type: 3
4625,2026-09-21 04:16:08,SERVER02,Account Name: john.doe | Source Network Address: 192.168.244.19 | Reason: Password Expired | Logon Type: 3
4625,2026-09-21 06:41:33,DC2,Account Name: admin | Source Network Address: 192.168.26.6 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-21 15:18:46,DC2,Account Name: carlos.lopez | Source Network Address: 192.168.239.70 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-20 22:36:24,EXCHANGE01,Account Name: john.doe | Source Network Address: 192.168.108.153 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-20 23:41:19,WORKSTATION02,Account Name: admin | Source Network Address: 192.168.50.33 | Reason: Password Expired | Logon Type: 3
4625,2026-09-20 23:17:50,WORKSTATION01,Account Name: service_account | Source Network Address: 192.168.126.151 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-21 18:45:44,DC1,Account Name: admin | Source Network Address: 192.168.245.78 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-22 01:12:42,DC2,Account Name: admin | Source Network Address: 192.168.210.164 | Reason: Password Expired | Logon Type: 3
4625,2026-09-21 08:10:46,DC2,Account Name: service_account | Source Network Address: 192.168.81.35 | Reason: Password Expired | Logon Type: 3
4625,2026-09-22 07:38:02,WORKSTATION01,Account Name: john.doe | Source Network Address: 192.168.206.98 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-21 15:28:25,WORKSTATION02,Account Name: service_account | Source Network Address: 192.168.191.200 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-22 12:45:48,SERVER02,Account Name: service_account | Source Network Address: 192.168.7.88 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 06:50:37,WORKSTATION02,Account Name: john.doe | Source Network Address: 192.168.151.245 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-22 15:39:51,SERVER02,Account Name: admin | Source Network Address: 192.168.16.42 | Reason: Account Locked Out | Logon Type: 3
4624,2026-09-21 22:47:28,WORKSTATION02,Account Name: admin | Source Network Address: 192.168.138.174 | Successful Logon | Logon Type: 3
4625,2026-09-21 07:42:05,WORKSTATION01,Account Name: service_account | Source Network Address: 192.168.198.79 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-22 09:23:19,DC2,Account Name: service_account | Source Network Address: 192.168.10.40 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-22 07:15:19,DC2,Account Name: service_account | Source Network Address: 192.168.122.211 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 02:59:17,WORKSTATION01,Account Name: john.doe | Source Network Address: 192.168.170.189 | Reason: Password Expired | Logon Type: 3
4624,2026-09-22 05:20:29,DC2,Account Name: test_user | Source Network Address: 192.168.75.181 | Successful Logon | Logon Type: 3
4625,2026-09-20 21:10:51,DC1,Account Name: admin | Source Network Address: 192.168.13.132 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-20 22:24:44,DC2,Account Name: service_account | Source Network Address: 192.168.217.2 | Reason: Incorrect Password | Logon Type: 3
4624,2026-09-21 06:46:37,WORKSTATION02,Account Name: admin | Source Network Address: 192.168.127.101 | Successful Logon | Logon Type: 3
4625,2026-09-21 11:40:33,SERVER01,Account Name: admin | Source Network Address: 192.168.172.210 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-22 06:48:29,EXCHANGE01,Account Name: service_account | Source Network Address: 192.168.192.16 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-22 10:59:28,DC3,Account Name: service_account | Source Network Address: 192.168.38.191 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 06:25:09,EXCHANGE01,Account Name: admin | Source Network Address: 192.168.41.10 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 07:57:54,WORKSTATION01,Account Name: service_account | Source Network Address: 192.168.2.184 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-21 20:02:53,EXCHANGE01,Account Name: admin | Source Network Address: 192.168.121.143 | Reason: Password Expired | Logon Type: 3
4625,2026-09-21 09:52:39,SERVER01,Account Name: john.doe | Source Network Address: 192.168.137.223 | Reason: Password Expired | Logon Type: 3
4625,2026-09-21 05:29:27,DC3,Account Name: service_account | Source Network Address: 192.168.55.139 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 01:50:20,DC2,Account Name: jane.smith | Source Network Address: 192.168.236.177 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-21 11:18:00,EXCHANGE01,Account Name: service_account | Source Network Address: 192.168.83.52 | Reason: Incorrect Password | Logon Type: 3
4624,2026-09-21 05:43:36,DC2,Account Name: admin | Source Network Address: 192.168.140.120 | Successful Logon | Logon Type: 3
4625,2026-09-22 12:44:16,DC3,Account Name: john.doe | Source Network Address: 192.168.158.109 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-21 17:02:26,EXCHANGE01,Account Name: service_account | Source Network Address: 192.168.50.249 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-22 14:21:11,SERVER01,Account Name: admin | Source Network Address: 192.168.200.187 | Reason: Password Expired | Logon Type: 3
4625,2026-09-20 21:21:28,SERVER02,Account Name: admin | Source Network Address: 192.168.12.93 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 23:59:53,EXCHANGE01,Account Name: admin | Source Network Address: 192.168.203.117 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-20 19:38:27,WORKSTATION01,Account Name: admin | Source Network Address: 192.168.91.109 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 09:46:10,DC2,Account Name: jane.smith | Source Network Address: 192.168.163.20 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 21:58:49,DC3,Account Name: dba_user | Source Network Address: 192.168.188.188 | Reason: Password Expired | Logon Type: 3
4625,2026-09-22 04:56:37,DC2,Account Name: john.doe | Source Network Address: 192.168.116.107 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-22 11:26:20,SERVER01,Account Name: manager1 | Source Network Address: 192.168.225.199 | Reason: Password Expired | Logon Type: 3
4625,2026-09-21 16:41:37,WORKSTATION01,Account Name: john.doe | Source Network Address: 192.168.254.241 | Reason: Account Disabled | Logon Type: 3
4625,2026-09-21 01:48:53,WORKSTATION01,Account Name: john.doe | Source Network Address: 192.168.78.221 | Reason: Incorrect Password | Logon Type: 3
4624,2026-09-20 21:17:18,DC1,Account Name: service_account | Source Network Address: 192.168.116.200 | Successful Logon | Logon Type: 3
4625,2026-09-22 15:33:18,SERVER02,Account Name: service_account | Source Network Address: 192.168.239.138 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-22 02:48:21,DC3,Account Name: admin | Source Network Address: 192.168.160.229 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-20 20:10:08,DC1,Account Name: backup_user | Source Network Address: 192.168.253.27 | Reason: Password Expired | Logon Type: 3
4625,2026-09-21 03:48:22,WORKSTATION02,Account Name: dba_user | Source Network Address: 192.168.177.184 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 05:53:26,WORKSTATION01,Account Name: john.doe | Source Network Address: 192.168.77.3 | Reason: Account Locked Out | Logon Type: 3
4625,2026-09-22 07:26:02,SERVER02,Account Name: john.doe | Source Network Address: 192.168.34.16 | Reason: Logon Type Not Allowed | Logon Type: 3
4625,2026-09-21 10:37:10,SERVER02,Account Name: john.doe | Source Network Address: 192.168.93.217 | Reason: Incorrect Password | Logon Type: 3
4625,2026-09-21 18:37:20,WORKSTATION01,Account Name: bob.johnson | Source Network Address: 192.168.159.53 | Reason: Incorrect Password | Logon Type: 3
